Heading,Link,Summary
Scientists create eggs that could allow infertile women to have children,http://timesofindia.indiatimes.com/home/science/Scientists-create-eggs-that-could-allow-infertile-women-to-have-children/articleshow/54909630.cms,"Scientists have created working mammalian eggs from scratch and used them to produce healthy offspring. The new study marks the first time that eggs have been completely made without help from an animal. Although the research was conducted in mice and only on eggs, it shows it may be possible to use the same techniques for humans and for sperm - potentially meaning it will be possible to make new humans entirely in the lab."
Japan's Yoshinori Ohsumi wins Nobel Medicine Prize for work on cell 'recycling',http://timesofindia.indiatimes.com/home/science/Yoshinori-Ohsumi-wins-Nobel-medicine-prize/articleshow/54655221.cms,"STOCKHOLM: Yoshinori Ohsumi of Japan on Monday won the Nobel Medicine Prize for his work on autophagy — a process whereby cells ""eat themselves"" which when disrupted can cause Parkinson's and diabetes."
"'Earth's mantle swallowed massive chunk of India, Eurasia'",http://timesofindia.indiatimes.com/home/science/Earths-mantle-swallowed-massive-chunk-of-India-Eurasia/articleshow/54811988.cms,"WASHINGTON: Half the original mass of India and Eurasia disappeared into the Earth's interior before the two landmasses began their slow-motion collision about 60 million years ago, a new study has found."
Woman who had baby with mother's womb: It's 'science fiction',http://timesofindia.indiatimes.com/home/science/Woman-who-had-baby-with-mothers-womb-Its-science-fiction/articleshow/54731459.cms,BERGSHAMRA: Emelie Eriksson has a bond with her son that hardly seems possible: She and her son were born from the same womb.
"Rosetta probe crashes on comet, completes mission",http://timesofindia.indiatimes.com/home/science/Rosetta-probe-crashes-on-comet-completes-mission-/articleshow/54605658.cms,"DARMSTADT, GERMANY: Europe's pioneering Rosetta spacecraft concluded a 12-year odyssey with a controlled crash-landing Friday onto the comet 67P/Churyumov-Gerasimenko that it orbited and probed for two years to unravel the secrets of the Solar System's birth, mission controllers said."
China launches its longest crewed space mission yet,http://timesofindia.indiatimes.com/home/science/China-launches-its-longest-crewed-space-mission-yet/articleshow/54898173.cms,"BEIJING: Two Chinese astronauts began the country's longest crewed space mission yet on Monday, blasting off on a spacecraft for a 30-day stay on an experimental space station as China steadfastly navigates its way to becoming a space superpower."
Dying red star sheds giant fireball tears,http://timesofindia.indiatimes.com/home/science/Dying-red-star-sheds-giant-fireball-tears/articleshow/54734743.cms,"NEW DELHI: A red giant star some 1200 light years away is going through bizarre death throes. NASA's Hubble Space Telescope detected superhot blobs of gas being shot out like gigantic cannon balls every 8.5 years from near the star. These plasma balls, travelling at a jaw dropping 800,000 kilometers per hour are each twice as massive as the planet Mars. The plasma balls are zooming so fast through space it would take only 30 minutes for them to travel from Earth to the moon."
"High BP in children may limit cognitive skills, suggests study",http://timesofindia.indiatimes.com/home/science/High-BP-in-children-may-limit-cognitive-skills-suggests-study/articleshow/54625658.cms,"Increasing numbers of children have high blood pressure, largely as a consequence of their obesity. A growing body of evidence suggests that high blood pressure may impair children's cognitive skills, reducing their ability to remember, pay attention and organise facts."
Universe has 20 times more galaxies than thought: Research,http://timesofindia.indiatimes.com/home/science/Universe-has-20-times-more-galaxies-than-thought-Research/articleshow/54847883.cms,"LONDON: The universe contains a staggering two trillion galaxies, up to 20 times more than previously thought, new research has found."
Take a walk after meals to better control sugar levels,http://timesofindia.indiatimes.com/home/science/Take-a-walk-after-meals-to-better-control-sugar-levels/articleshow/54919494.cms,The ancient rule that for better health one should take a walk after meals appears to have been confirmed by new research from New Zealand's University of Otago. The researchers suggest that people managing type 2 diabetes should walk after meals to gain the greatest blood sugar-lowering benefits. They found that walking after meals is better reducing blood sugar levels than taking a single 30 minute walk at any time of the day.
Gene therapy may treat Alzheimer's: Study,http://timesofindia.indiatimes.com/home/science/Gene-therapy-may-treat-Alzheimers-Study/articleshow/54792318.cms,"LONDON: Injecting a specific gene directly into the brain may offer a potential new therapy for halting the progress of Alzheimer's disease, especially when treated at an early stage, a new study has claimed."
Astronomers spot giant 'cannonballs' shooting from star,http://timesofindia.indiatimes.com/home/science/Astronomers-spot-giant-cannonballs-shooting-from-star/articleshow/54741901.cms,"WASHINGTON: Using Nasa's Hubble space telescope data, scientists, including one of Indian-origin, have detected superhot blobs of gas, each twice as massive as the planet Mars, being ejected near a dying star."
Nasa images unveil origins of solar wind,http://timesofindia.indiatimes.com/home/science/Nasa-images-unveil-origins-of-solar-wind/articleshow/54016462.cms,"WASHINGTON: Nasa scientists have for the first time imaged the edge of the Sun, enabling them to describe the mysterious origins of solar wind.Ever since the 1950s discovery of the solar wind — the constant flow of charged particles from the Sun — there has been a disconnect between this outpouring and the Sun itself.As it approaches Earth, the solar wind is gusty and turbulent. But near the Sun where it originates, this wind is structured in distinct rays, much like a child's simple drawing of the Sun.The details of the transition from defined rays in the corona, the Sun's upper atmosphere, to the solar wind have been, until now, a mystery.Now, using Nasa's Solar Terrestrial Relations Observatory, or STEREO, scientists have for the first time imaged the edge of the Sun and described that transition, where the solar wind starts.Defining the details of this boundary helps us learn more about our solar neighbourhood, which is bathed throughout by solar material — a space environment that we must understand to safely explore beyond our planet, researchers said.""Now we have a global picture of solar wind evolution,"" said Nicholeen Viall, scientist at Nasa's Goddard Space Flight Centre in the US.""This is really going to change our understanding of how the space environment develops,"" said Viall.Both near Earth and far past Pluto, our space environment is dominated by activity on the Sun.The Sun and its atmosphere are made of plasma - a mix of positively and negatively charged particles which have separated at extremely high temperatures, that both carries and travels along magnetic field lines.Material from the corona streams out into space, filling the solar system with the solar wind.However, scientists found that as the plasma travels further away from the Sun, things change: The Sun begins to lose magnetic control, forming the boundary that defines the outer corona - the very edge of the Sun.""As you go farther from the Sun, the magnetic field strength drops faster than the pressure of the material does,"" said Craig DeForest, physicist at the Southwest Research Institute in Boulder, Colorado.""Eventually, the material starts to act more like a gas, and less like a magnetically structured plasma,"" said DeForest.Twenty million miles from the Sun, the solar wind plasma is tenuous, and contains free-floating electrons which scatter sunlight. This means they can be seen, but they are very faint and require careful processing.In order to resolve the transition zone, scientists had to separate the faint features of the solar wind from the background noise and light sources over 100 times brighter: the background stars, stray light from the sun itself and even dust in the inner solar system.The finding was published in The Astrophysical Journal."
