Heading,Link,Summary
Dino-killing asteroid punctured Earth's crust: Study,http://timesofindia.indiatimes.com/home/science/Dino-killing-asteroid-punctured-Earths-crust-Study/articleshow/55547106.cms,"HOUSTON: The asteroid that ended the age of dinosaurs about 65 million years ago may have nearly punctured the Earth's crust, and temporarily caused the surface of the planet to behave like a slow-moving fluid, a new study has found."
Water detected on metallic asteroid Psyche,http://timesofindia.indiatimes.com/home/science/Water-detected-on-metallic-asteroid-Psyche/articleshow/55289301.cms,"WASHINGTON: Scientists have detected the presence of water on Psyche, the largest metallic asteroid in our solar system and the target of a proposed NASA mission."
Zika no longer a world public health emergency: WHO,http://timesofindia.indiatimes.com/home/science/Zika-no-longer-a-world-public-health-emergency-WHO/articleshow/55505927.cms,"GENEVA: The World Health Organization on Friday announced that the Zika virus outbreak, linked to deformations in babies' heads and brains, no longer poses a world public health emergency, though it warned the epidemic remains a challenge."
Chinese astronauts return home after longest stay in space,http://timesofindia.indiatimes.com/home/science/Chinese-astronauts-return-home-after-longest-stay-in-space/articleshow/55496503.cms,BEIJING: Two Chinese astronauts returned to Earth safely on Friday after completing China's longest-ever manned space mission as the country firmed up its plans to establish its permanent space station by 2022.
Chinese doctors use 3D printer for skull surgery: Report,http://timesofindia.indiatimes.com/home/science/Chinese-doctors-use-3D-printer-for-skull-surgery-Report/articleshow/55312426.cms,BEIJING: Chinese doctors have successfully replaced a section of a woman cancer patient's forehead with a 3D-printed part.
Heart attack or Heartburn: How you can find out,http://timesofindia.indiatimes.com/home/science/Heart-attack-or-Heartburn-How-you-can-find-out/articleshow/55273330.cms,"NEW DELHI: With heart diseases being one of the major causes of death in India, it is perhaps not surprising that most people presume any pain in the chest area to be an attack."
India’s share in global social science research less than 2%: Study,http://timesofindia.indiatimes.com/home/science/Indias-share-in-global-social-science-research-less-than-2-Study/articleshow/55303144.cms,NEW DELHI: A comprehensive study of social science research has found that India has mere a 1.6% global share in the 16.6 lakh articles published in reputed journals worldwide in the period between 2009-14.
"Neither mine, nor yours: Couples blend surnames",http://timesofindia.indiatimes.com/home/science/Neither-mine-nor-yours-Couples-blend-surnames/articleshow/55631224.cms,"Sixty odd years ago, things were simpler, when a man and a woman got married, the wife changed her surname to that of her new husband.But nowadays, the subject is a minefield."
Drug that limits brain damage in stroke identified,http://timesofindia.indiatimes.com/home/science/Drug-that-limits-brain-damage-in-stroke-identified/articleshow/55635528.cms,LONDON: Scientists have identified a drug that limits the death of brain cells due to stroke and helps repair the damage by promoting the birth of neurons.
NASA's 'Poop Challenge' seeks to manage human waste in space,http://timesofindia.indiatimes.com/home/science/NASAs-Poop-Challenge-seeks-to-manage-human-waste-in-space/articleshow/55599044.cms,"WASHINGTON: What should fully suited astronauts do when they need to use the toilet in space? NASA has launched a $30,000 challenge to develop a system that collects and routes human waste away from the body for upto six days without the use of hands."
Human cell structure has cosmic connection with neutron stars: Study,http://timesofindia.indiatimes.com/home/science/Human-cell-structure-has-cosmic-connection-with-neutron-stars-Study/articleshow/55206007.cms,"LOS ANGELES: Humans may be more aligned with the universe than thought, say scientists who found that the structures of our cell cytoplasm and neutron stars are similar, both resembling helical multistory parking garages."
Aids blamed on one man for decades because of typo,http://timesofindia.indiatimes.com/home/science/Aids-blamed-on-one-man-for-decades-because-of-typo/articleshow/55107064.cms,"The man blamed for decades for bringing the Aids epidemic to the US was despised by many — and all because of a typo, new research has shown."
'About 80% population above 65 years of age suffers from osteoarthritis',http://timesofindia.indiatimes.com/home/science/About-80-population-above-65-years-of-age-suffers-from-osteoarthritis/articleshow/54800089.cms,"CHANDIGARH: What we normally identify as 'joint pain' is most commonly diagnosed to be arthritis, and it could be any of the over 100 kinds of arthritis that are known. Of these, however, osteoarthritis is the commonest and manifests itself around 50 years of age, said Dr Anil Abrol, Consultant - Rheumatology, Fortis Hospital Mohali. Talking about the commonality of the ailment on the eve of World Arthritis Day (October 12), Dr Abrol said, ""About 80% population above 65 years of age suffers from osteoarthritis. And 2/3rd of people with arthritis are younger than 65. Roughly, 22-39% Indians are affected by it and it's more commonly seen in women, than men. Moreover, the problem is more commonly found in those who are obese and thus, lifestyle has inadvertently led to an increase in those suffering from the painful condition."""
IVF may reduce birth defects for women above 40: Study,http://timesofindia.indiatimes.com/home/science/IVF-may-reduce-birth-defects-for-women-above-40-Study/articleshow/54894198.cms,"SYDNEY: Babies born to women aged 40 and over from assisted reproduction technologies are likely to have fewer birth defects compared with those from women who conceive naturally at the same age, new research has found."
Government looks to press ahead with GM mustard,http://timesofindia.indiatimes.com/home/science/Government-looks-to-press-ahead-with-GM-mustard/articleshow/54822353.cms,"NEW DELHI: The government will be guided by scientific evidence and ""larger interests"" of consumers and farmers in deciding commercial use of GM mustard even as it works to narrow the gap between opponents and supporters of the genetically engineered crops."
"Now, a tattoo to detect alcohol level in real time",http://timesofindia.indiatimes.com/home/science/Now-a-tattoo-to-detect-alcohol-level-in-real-time/articleshow/54932048.cms,"LOS ANGELES: Scientists have developed a wearable skin tattoo that detects alcohol levels in sweat and transmits the information to a smartphone, allowing users to monitor their drinking in real time."
Elite athletes 'can think far better' than normal people when under stress,http://timesofindia.indiatimes.com/home/science/Elite-athletes-can-think-far-better-than-normal-people-when-under-stress/articleshow/54909729.cms,"Top athletes can think better and more quickly than normal people, according to new research. It might be presumed that the chief skill of athletes is their physical performance. But they were 20 per cent better at remembering things and thought 10 per cent more quickly when placed under pressure."
Telling lies becomes easier as brain's natural check dips with repetition,http://timesofindia.indiatimes.com/home/science/Telling-lies-becomes-easier-as-brains-natural-check-dips-with-repetition/articleshow/55047015.cms,"Lying is a slippery slope - you start with small lies and then bigger and bigger lies become easier to tell. This worldly wisdom seems to have a basis in our brains' functioning, as a new study by University College London researchers found out."
Indian-origin scientist creates 'real' 3D hands in laboratory,http://timesofindia.indiatimes.com/home/science/Indian-origin-scientist-creates-real-3D-hands-in-laboratory/articleshow/54975920.cms,"NEW YORK: An Indian-American researcher and his team have created life-size 3D hand models, complete with fingerprints, using a high-resolution 3D printer that can produce the same ridges and valleys as a real finger."
Uranus may have two undiscovered moons: Study,http://timesofindia.indiatimes.com/home/science/Uranus-may-have-two-undiscovered-moons-Study/articleshow/55048268.cms,"WASHINGTON: Uranus may have two tiny, previously undiscovered moons orbiting near two of the planet's rings, researchers using data from NASA's Voyager 2 spacecraft have found."
"Two Russians, one American crew blast off for International Space Station",http://timesofindia.indiatimes.com/home/science/Two-Russians-one-American-crew-blast-off-for-International-Space-Station/articleshow/54935812.cms,BAIKONUR: Two Russian cosmonauts and a NASA astronaut soared into orbit in a Soyuz spacecraft on Wednesday at the start of a two-day journey to the International Space Station.
